AppID,Category_1,Category_2
2000460,Single-player,Steam Achievements
2240900,Single-player,
2153740,Multi-player,PvP
1546970,Single-player,Full controller support
2279350,Single-player,
2171370,Others,
1929790,Single-player,
2158590,Single-player,
2268310,Single-player,Steam Achievements
2212690,Single-player,
2157060,Single-player,Multi-player
2215540,Single-player,Steam Achievements
2093870,Single-player,Steam Achievements
2264890,Others,
2204840,Single-player,Steam Achievements
2150200,Single-player,
2158670,Includes level editor,
2268460,Single-player,
2263240,Single-player,Partial Controller Support
2091630,Single-player,
1036240,Single-player,Steam Achievements
1260790,Single-player,
2268110,Single-player,
1303680,Single-player,Steam Achievements
1486440,Single-player,Steam Achievements
1871900,Single-player,
2222830,Single-player,Partial Controller Support
1419510,Single-player,Steam Achievements
2223590,Single-player,
2263960,Single-player,
1247740,Single-player,Steam Achievements
2280690,Others,
2290570,Others,
1971260,Single-player,Steam Achievements
2258960,Single-player,
2171010,Single-player,Steam Achievements
2136200,Single-player,Steam Achievements
1903970,Single-player,Steam Achievements
2265040,Single-player,Steam Leaderboards
1697590,Single-player,Steam Achievements
1532240,Single-player,Steam Achievements
2247790,Single-player,Partial Controller Support
2074790,Single-player,Steam Achievements
2262790,Single-player,Steam Achievements
1419180,Single-player,Full controller support
2207710,Single-player,Steam Achievements
2210180,Multi-player,PvP
2258790,Single-player,Steam Achievements
2267870,Single-player,Steam Achievements
2232710,Single-player,
1420350,Single-player,Multi-player
2195500,Single-player,
1843110,Single-player,Full controller support
2273630,Single-player,Steam Achievements
2255020,Single-player,Multi-player
2102680,Single-player,Full controller support
2267010,Single-player,
2239820,Single-player,Steam Achievements
2098070,Single-player,Steam Achievements
2180350,Single-player,
2257070,Single-player,
2224400,Single-player,Full controller support
2173270,Single-player,Steam Achievements
2182540,Single-player,
2262190,Single-player,Steam Achievements
1696960,Single-player,Full controller support
2264300,Single-player,Multi-player
2279110,Others,
2222180,Single-player,
1827910,Single-player,VR Only
2244150,Single-player,Steam Achievements
2261440,Single-player,Steam Leaderboards
2182500,Single-player,Multi-player
2261420,Single-player,Steam Achievements
2079540,Single-player,Steam Achievements
2205720,Single-player,
1935940,Single-player,Steam Achievements
2230170,Multi-player,MMO
1565530,Single-player,
2025710,Single-player,Steam Achievements
2180390,Single-player,
2268040,Single-player,
2267830,Single-player,
2263710,Single-player,
2269750,Single-player,Steam Achievements
2257050,Single-player,
2289690,Others,
2282450,Others,
2199610,Single-player,Multi-player
2280640,Single-player,
2206800,Single-player,Steam Achievements
2246700,Single-player,In-App Purchases
2260360,Single-player,
2270350,Single-player,Steam Achievements
2286640,Others,
2239020,Single-player,Partial Controller Support
1547000,Single-player,Full controller support
2245370,Single-player,
2290660,Others,
2193380,Single-player,Steam Achievements
1406260,Single-player,Steam Achievements
2267770,Single-player,Full controller support
2243230,Single-player,Steam Achievements
1858760,Single-player,Steam Achievements
1950670,Single-player,
2098940,Single-player,Multi-player
2112210,Single-player,
2289340,Others,
2269170,Single-player,Full controller support
2288500,Others,
1546990,Single-player,Full controller support
2199540,Single-player,Steam Achievements
2204400,Single-player,Multi-player
1200570,Single-player,Multi-player
2257260,Single-player,
2106760,Single-player,
1948140,Single-player,Steam Achievements
2255000,Single-player,
2101490,Single-player,Multi-player
2182160,Single-player,
1979930,Single-player,Partial Controller Support
1891600,Single-player,Steam Achievements
1561380,Single-player,Steam Achievements
2281830,Others,
2261330,Single-player,Multi-player
2206930,Single-player,Steam Achievements
2016940,Single-player,In-App Purchases
2234870,Single-player,Steam Achievements
2241410,Single-player,
963730,Single-player,Partial Controller Support
2210210,Single-player,Steam Achievements
2147050,Single-player,Steam Achievements
2219580,Single-player,Steam Cloud
2192400,Single-player,
2073830,Multi-player,PvP
2247480,Single-player,Steam Achievements
2143710,Multi-player,PvP
2263220,Single-player,Multi-player
2263170,Single-player,
2281990,Others,
1930580,Single-player,
2258010,Single-player,Steam Achievements
2261240,Single-player,Steam Cloud
1519060,Single-player,Multi-player
2096080,Single-player,Steam Achievements
1917190,Others,
1404330,Single-player,Steam Achievements
2244160,Single-player,Steam Achievements
2205420,Single-player,Steam Achievements
2255930,Single-player,VR Only
2221080,Single-player,Partial Controller Support
2255830,Single-player,
2262680,Single-player,Partial Controller Support
2166470,Single-player,
2244440,Single-player,
2217560,Single-player,Steam Achievements
1950270,Single-player,
2249890,Multi-player,PvP
2270090,VR Only,
2072910,Single-player,Steam Achievements
2220980,Single-player,
2261280,Single-player,
2230540,Single-player,Partial Controller Support
2245090,Single-player,Steam Achievements
633150,Single-player,Multi-player
2281910,Others,
1512590,Single-player,Multi-player
2263340,Single-player,
2265490,Single-player,Steam Achievements
1675040,Single-player,
2221420,Others,
1486370,Single-player,Steam Achievements
2139290,Single-player,Multi-player
2245080,Single-player,Steam Achievements
2254210,Single-player,Steam Achievements
1941140,Single-player,
423910,Single-player,Steam Achievements
2248350,Single-player,
2206590,Single-player,Steam Achievements
2228940,Single-player,
1639200,Single-player,
2161630,Single-player,Steam Cloud
2251080,Single-player,Multi-player
1808490,Single-player,Includes level editor
2283860,Single-player,Steam Achievements
2245450,Single-player,
2221790,Single-player,
2222160,Single-player,
2280080,Others,
2263680,Single-player,
1734390,Single-player,
1459260,Single-player,
2256520,Single-player,Steam Achievements
2254540,Single-player,Multi-player
2095290,Single-player,Steam Cloud
2115700,Single-player,Multi-player
2257060,Single-player,
1668210,Single-player,
1450410,Single-player,
2266940,Others,
1995730,Single-player,Steam Achievements
2269010,Single-player,
2260330,Single-player,Steam Achievements
1798760,Single-player,
2145320,Single-player,Full controller support
2261760,Single-player,
2204680,Single-player,Steam Achievements
1622610,Single-player,Full controller support
1856130,Single-player,Steam Achievements
2266720,Single-player,
2249210,Single-player,
2256770,Single-player,
2246350,Single-player,Multi-player
2224520,Single-player,
1450150,Single-player,Steam Achievements
2244770,Single-player,Steam Achievements
2280510,Single-player,Partial Controller Support
2188990,Single-player,
2264240,Single-player,
915270,Single-player,Multi-player
2241590,Single-player,Steam Achievements
2274120,Single-player,
2276460,Single-player,Steam Achievements
1707400,Single-player,Steam Achievements
2284640,Single-player,Multi-player
1693980,Single-player,Steam Achievements
2276000,Single-player,
2262060,Single-player,
2267570,Single-player,
2223130,Single-player,Full controller support
2246770,Others,
2063870,Single-player,
1858090,Single-player,Steam Achievements
2272470,Others,
2231450,Single-player,Steam Achievements
2290900,Others,
2260540,Single-player,Steam Achievements
2291080,Others,
2281860,Multi-player,PvP
2282310,Single-player,
2267370,Single-player,
2252550,Single-player,Steam Achievements
2269510,Single-player,
2162870,Single-player,
1680880,Single-player,Steam Achievements
2260790,Others,
2171840,Single-player,Steam Achievements
2247820,Single-player,
2274800,Single-player,
2239550,Single-player,Multi-player
2293630,Others,
1821680,Multi-player,MMO
2166140,Single-player,Steam Cloud
2211110,Single-player,Steam Achievements
894620,Single-player,Steam Achievements
2200260,Single-player,Partial Controller Support
2113920,Single-player,Steam Achievements
2284020,Others,
2256720,Single-player,
2272090,Single-player,Full controller support
2213890,Single-player,Steam Cloud
1970050,Single-player,Steam Achievements
2163540,Single-player,Full controller support
2059340,Single-player,VR Only
2206130,Single-player,Full controller support
2273440,Single-player,
2218300,Single-player,
2006660,Others,
2137740,Single-player,Full controller support
2158600,Single-player,
2267810,Single-player,Steam Achievements
1293420,Single-player,Steam Achievements
2274510,Single-player,Multi-player
2275180,Single-player,
541910,Single-player,Tracked Controller Support
2263970,Single-player,
2221620,Single-player,Steam Achievements
2215460,Multi-player,PvP
2245670,Single-player,Steam Achievements
2239000,Single-player,
2230030,Single-player,Full controller support
2265010,Single-player,
1446950,Multi-player,PvP
2263570,Single-player,Steam Achievements
2274820,Single-player,Steam Achievements
2233500,Others,
2290120,Others,
2292170,Others,
2158540,Single-player,Steam Achievements
1817230,Single-player,Steam Achievements
2141820,Single-player,Full controller support
2244320,Single-player,
2257870,Single-player,
1952340,Single-player,Steam Achievements
2105250,Single-player,Steam Achievements
1555660,Single-player,
2265410,Single-player,Steam Achievements
868770,Single-player,Steam Cloud
2248590,Single-player,Partial Controller Support
2297050,Others,
2112380,Single-player,Steam Achievements
2269770,Single-player,
2267800,Single-player,Tracked Controller Support
1724390,Single-player,Steam Achievements
2221100,Single-player,Partial Controller Support
2209020,Single-player,Steam Achievements
2095060,Single-player,Partial Controller Support
2241920,Single-player,Steam Achievements
2273790,Others,
2153920,Others,
2276440,Single-player,
2015460,Single-player,Full controller support
2271480,Single-player,
1850490,Multi-player,PvP
2257650,Single-player,Partial Controller Support
2193940,Single-player,Steam Achievements
2269580,Single-player,Steam Achievements
1380290,Single-player,Steam Cloud
2229680,Single-player,Steam Achievements
2292930,Others,
1805500,Single-player,Multi-player
2268880,Single-player,
2184440,Multi-player,MMO
2018230,Single-player,
2280600,Others,
2278130,Single-player,Steam Achievements
2113530,Single-player,Steam Achievements
